,ID,Year_Of_Birth,Income,Registration_Time,Recency,Liquor,Vegetables,Pork,Seafood,Candy,Jewellery,Num_Deals_Purchases,Num_Web_Purchases,Num_Catalog_Purchases,Num_Store_Purchases,Num_Web_Visits_Month,Promo_30,Promo_40,Promo_50,Promo_10,Promo_20,Complain,Gender,Total_Purchase,Payment_Method,Phone,Total_Expense,Age,Marital_Status,Children,Family_Size,Is_Parent,Academic_Level,Customer_For,Promo_Response
113,6604,1984,62694.0,2022-06-17,29,380.0,8.0,157.0,25.0,91.0,91.0,5,9,3,7,7,0,0,0,0,0,0,Other,24,Online,(+84) 414505526.0,752.0,40,Relationship,2,4,1,Post_Graduate,32572800000000000,0
114,1476,1979,38196.0,2023-04-18,20,31.0,2.0,11.0,0.0,0.0,3.0,3,2,0,4,5,0,0,0,0,0,0,Male,9,Online,(+84) 764415911.0,47.0,45,Relationship,2,4,1,Post_Graduate,6220800000000000,0
115,4708,1987,32871.0,2022-03-09,28,23.0,4.0,12.0,0.0,2.0,5.0,1,1,0,3,4,0,0,0,0,0,0,Other,5,Online,(+84) 382256928.0,46.0,37,Relationship,2,4,1,Graduate,41212800000000000,0
116,5085,1991,76618.0,2021-12-07,64,750.0,42.0,294.0,121.0,160.0,147.0,1,3,2,5,1,0,0,0,0,0,0,Female,11,Cash,(+84) 412340408.0,1514.0,33,Relationship,0,2,0,Post_Graduate,49161600000000000,0
117,7399,1978,65333.0,2023-01-17,58,655.0,9.0,92.0,0.0,15.0,30.0,7,9,4,8,6,0,0,0,0,0,0,Male,28,Unknown,(+84) 299259651.0,801.0,46,Single,1,2,1,Graduate,14083200000000000,0
118,2886,2000,56575.0,2022-05-05,42,422.0,7.0,90.0,0.0,16.0,10.0,3,7,3,7,5,0,0,0,0,0,0,Female,20,Card,(+84) 771144040.0,545.0,24,Relationship,2,4,1,Post_Graduate,36288000000000000,0
119,8039,1996,52597.0,2023-05-07,69,493.0,2.0,37.0,7.0,0.0,42.0,3,6,3,8,5,0,0,0,0,0,0,Male,20,Cash,(+84) 818461814.0,581.0,28,Single,1,2,1,Post_Graduate,4579200000000000,0
120,5491,1989,73807.0,2022-01-02,88,367.0,126.0,156.0,71.0,78.0,54.0,2,5,5,11,2,0,0,0,0,0,0,Other,23,Unknown,(+84) 969810094.0,852.0,35,Relationship,1,3,1,Graduate,46915200000000000,0
121,2940,1988,60896.0,2021-10-11,90,1014.0,32.0,399.0,60.0,46.0,153.0,3,9,10,4,6,0,0,0,0,0,0,Other,26,Mobile,(+84) 735363983.0,1704.0,36,Relationship,1,3,1,Post_Graduate,54086400000000000,0
122,4909,1994,28567.0,2022-06-17,57,12.0,5.0,22.0,2.0,2.0,6.0,2,2,0,3,6,0,0,0,0,0,0,Female,7,Online,(+84) 198693070.0,49.0,30,Single,1,2,1,Graduate,32572800000000000,0
123,8126,1978,68487.0,2022-01-13,48,759.0,14.0,385.0,33.0,89.0,89.0,1,9,7,13,4,0,0,0,0,0,0,Other,30,Cash,(+84) 966905095.0,1369.0,46,Relationship,0,2,0,Graduate,45964800000000000,0
124,4404,1987,26887.0,2022-02-10,27,7.0,9.0,4.0,3.0,4.0,6.0,1,1,0,3,6,0,0,0,0,0,0,Female,5,Card,(+84) 858733280.0,33.0,37,Relationship,1,3,1,Post_Graduate,43545600000000000,0
125,2344,1988,72228.0,2021-11-27,87,632.0,30.0,491.0,30.0,14.0,56.0,1,6,7,8,3,0,0,0,0,0,0,Female,22,Online,(+84) 587481233.0,1253.0,36,Single,0,1,0,Graduate,50025600000000000,0
126,6877,1984,67445.0,2021-08-12,63,758.0,82.0,217.0,29.0,80.0,11.0,5,9,6,12,6,0,0,0,0,0,0,Other,32,Unknown,(+84) 162750588.0,1177.0,40,Relationship,1,3,1,Graduate,59270400000000000,0
127,3953,1979,47352.0,2022-04-11,70,173.0,14.0,112.0,8.0,0.0,15.0,4,6,1,5,7,0,0,0,0,0,0,Male,16,Online,(+84) 193981661.0,322.0,45,Relationship,1,3,1,Post_Graduate,38361600000000000,0
128,4084,1992,73538.0,2021-11-25,92,812.0,78.0,428.0,99.0,137.0,107.0,3,10,4,9,7,0,0,0,0,0,0,Male,26,Online,(+84) 508874611.0,1661.0,32,Relationship,1,3,1,Graduate,50198400000000000,0
129,3167,1988,79823.0,2023-03-31,6,836.0,75.0,380.0,114.0,73.0,43.0,1,6,9,7,2,0,0,0,0,0,0,Male,23,Online,(+84) 863974397.0,1521.0,36,Relationship,1,3,1,Graduate,7776000000000000,0
130,7610,1991,57731.0,2021-11-23,0,267.0,23.0,300.0,65.0,8.0,44.0,4,8,8,6,6,0,0,0,0,0,0,Other,26,Online,(+84) 562508059.0,707.0,33,Single,1,2,1,Graduate,50371200000000000,0
131,3676,1995,50943.0,2022-06-21,49,32.0,2.0,7.0,2.0,0.0,6.0,1,1,0,3,5,0,0,0,0,0,0,Female,5,Unknown,(+84) 126669724.0,49.0,29,Relationship,1,3,1,Post_Graduate,32227200000000000,0
132,2765,1987,65324.0,2023-01-11,0,385.0,2.0,102.0,21.0,32.0,5.0,3,6,2,9,4,0,0,0,0,0,0,Male,20,Card,(+84) 821598539.0,547.0,37,Relationship,1,3,1,Post_Graduate,14601600000000000,0
133,6409,1988,70515.0,2022-10-21,12,421.0,2.0,452.0,182.0,64.0,140.0,1,6,6,4,2,0,0,0,0,0,0,Male,17,Cash,(+84) 394641731.0,1261.0,36,Single,0,1,0,Graduate,21686400000000000,0
134,7719,1988,37395.0,2023-05-02,47,19.0,2.0,9.0,0.0,1.0,11.0,1,1,0,3,6,0,0,0,0,0,0,Female,5,Card,(+84) 199010192.0,42.0,36,Relationship,1,3,1,Post_Graduate,5011200000000000,0
135,4204,1991,20559.0,2022-03-12,88,14.0,3.0,29.0,3.0,0.0,7.0,2,2,0,3,8,0,0,0,0,0,0,Other,7,Online,(+84) 906934680.0,56.0,33,Relationship,1,3,1,Post_Graduate,40953600000000000,0
136,1337,1982,74716.0,2022-09-12,92,134.0,29.0,421.0,13.0,195.0,71.0,2,7,3,5,4,0,0,0,0,0,0,Other,17,Online,(+84) 854688134.0,863.0,42,Relationship,1,3,1,Graduate,25056000000000000,0
137,4060,1992,63915.0,2022-07-30,2,623.0,9.0,115.0,30.0,0.0,15.0,2,6,3,12,5,0,0,0,0,0,0,Male,23,Cash,(+84) 940139340.0,792.0,32,Relationship,2,4,1,Post_Graduate,28857600000000000,0
138,4306,1982,77376.0,2023-05-10,72,493.0,21.0,110.0,16.0,12.0,12.0,4,6,3,10,4,0,0,0,0,0,0,Other,23,Online,(+84) 173504335.0,664.0,42,Relationship,2,4,1,Post_Graduate,4320000000000000,0
139,9091,1995,80134.0,2022-05-20,40,1219.0,18.0,272.0,104.0,0.0,80.0,2,5,3,6,6,0,0,0,1,0,0,Other,16,Unknown,(+84) 711918656.0,1693.0,29,Relationship,1,3,1,Graduate,34992000000000000,1
140,5726,1985,60152.0,2022-03-28,6,326.0,85.0,300.0,86.0,58.0,91.0,1,6,4,12,3,0,0,0,0,0,0,Other,23,Card,(+84) 891197467.0,946.0,39,Single,1,2,1,Graduate,39571200000000000,0
141,6285,1987,33562.0,2023-06-25,33,22.0,14.0,12.0,0.0,3.0,3.0,3,2,0,4,4,0,0,0,0,0,0,Other,9,Card,(+84) 818088254.0,54.0,37,Relationship,3,5,1,Post_Graduate,345600000000000,0
142,8621,1977,29440.0,2022-08-11,95,18.0,10.0,14.0,10.0,4.0,3.0,2,1,0,4,7,0,0,0,0,0,0,Female,7,Online,(+84) 204027367.0,59.0,47,Relationship,2,4,1,Graduate,27820800000000000,0
143,2897,1990,58646.0,2022-06-10,3,63.0,3.0,44.0,6.0,5.0,22.0,1,2,1,4,4,0,0,0,0,0,0,Other,8,Card,(+84) 915507640.0,143.0,34,Relationship,1,3,1,Post_Graduate,33177600000000000,0
144,6500,1984,62220.0,2021-08-11,55,800.0,14.0,375.0,16.0,12.0,12.0,5,7,6,5,6,0,0,0,0,0,0,Female,23,Card,(+84) 522954516.0,1229.0,40,Relationship,1,3,1,Post_Graduate,59356800000000000,0
145,9424,1989,50200.0,2022-04-03,70,267.0,8.0,51.0,8.0,6.0,64.0,6,7,1,5,8,0,0,0,0,0,0,Male,19,Online,(+84) 297564631.0,404.0,35,Relationship,2,4,1,Graduate,39052800000000000,0
146,9471,1995,67445.0,2021-08-12,63,758.0,82.0,217.0,29.0,80.0,11.0,5,9,6,12,6,0,0,0,0,0,0,Female,32,Unknown,(+84) 632302808.0,1177.0,29,Relationship,1,3,1,Graduate,59270400000000000,0
147,5534,1985,30522.0,2021-08-17,6,180.0,10.0,83.0,19.0,11.0,26.0,5,1,2,9,2,0,0,0,0,0,0,Other,17,Card,(+84) 818297287.0,329.0,39,Relationship,1,3,1,Post_Graduate,58838400000000000,0
148,3481,1986,42315.0,2022-07-12,90,68.0,17.0,80.0,17.0,11.0,80.0,3,1,4,4,3,0,0,0,0,0,0,Male,12,Online,(+84) 455695232.0,273.0,38,Relationship,1,3,1,Post_Graduate,30412800000000000,0
149,7888,1988,50300.0,2023-05-25,52,144.0,17.0,60.0,24.0,23.0,5.0,2,2,1,8,2,0,0,0,0,0,0,Male,13,Unknown,(+84) 418127960.0,273.0,36,Relationship,1,3,1,Graduate,3024000000000000,0
150,2268,1984,57530.0,2022-10-12,68,51.0,3.0,27.0,6.0,7.0,1.0,1,1,1,4,1,0,0,0,0,0,0,Other,7,Mobile,(+84) 119672211.0,95.0,40,Single,1,2,1,Post_Graduate,22464000000000000,0
151,7935,1989,77568.0,2021-08-25,30,1231.0,2.0,396.0,232.0,178.0,158.0,1,10,2,8,5,0,0,0,1,0,0,Male,21,Online,(+84) 010943862.0,2197.0,35,Relationship,1,3,1,Graduate,58147200000000000,1
152,2571,1989,52247.25135379061,2022-02-20,19,6.0,3.0,3.0,3.0,263.0,362.0,0,27,0,0,1,0,0,0,0,0,0,Male,27,Card,(+84) 430134268.0,640.0,35,Single,1,2,1,Graduate,42681600000000000,0
153,7437,1993,36975.0,2022-12-28,50,11.0,8.0,11.0,0.0,4.0,2.0,1,1,0,3,7,0,0,0,0,0,0,Male,5,Unknown,(+84) 087927541.0,36.0,31,Single,1,2,1,Post_Graduate,15811200000000000,0
154,1167,1984,22634.0,2022-01-16,47,3.0,25.0,11.0,8.0,6.0,46.0,1,2,1,2,8,0,0,0,0,0,0,Male,6,Online,(+84) 763950935.0,99.0,40,Relationship,0,2,0,Under_Graduate,45705600000000000,0
155,1727,1984,69267.0,2021-09-22,31,779.0,46.0,499.0,95.0,73.0,146.0,2,3,4,5,7,0,0,0,0,0,0,Female,14,Online,(+84) 847605708.0,1638.0,40,Single,0,1,0,Graduate,55728000000000000,0
156,9599,1988,35860.0,2023-05-19,37,16.0,2.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,0,0,0,0,Female,6,Card,(+84) 770820224.0,52.0,36,Single,2,3,1,Post_Graduate,3542400000000000,1
157,7138,1981,64413.0,2022-08-01,27,201.0,7.0,44.0,0.0,10.0,20.0,1,5,1,5,5,0,0,0,0,0,0,Male,12,Mobile,(+84) 614578025.0,282.0,43,Relationship,1,3,1,Post_Graduate,28684800000000000,0
158,5073,1980,46463.0,2022-08-18,56,164.0,4.0,40.0,8.0,11.0,11.0,7,3,1,6,6,0,0,0,0,0,0,Female,17,Online,(+84) 952581076.0,238.0,44,Relationship,2,4,1,Post_Graduate,27216000000000000,0
159,5797,1988,76842.0,2023-05-03,37,606.0,12.0,345.0,84.0,54.0,32.0,1,1,8,7,0,0,0,0,0,0,0,Female,17,Online,(+84) 965116852.0,1133.0,36,Single,0,1,0,Post_Graduate,4924800000000000,0
160,2451,1997,49681.0,2022-11-04,66,412.0,2.0,26.0,0.0,0.0,21.0,6,7,1,7,7,0,0,0,0,0,0,Female,21,Mobile,(+84) 566269963.0,461.0,27,Relationship,2,4,1,Post_Graduate,20476800000000000,0
161,2302,1998,71107.0,2022-02-17,61,534.0,12.0,217.0,198.0,174.0,195.0,2,7,6,13,4,0,0,0,0,0,0,Male,28,Online,(+84) 021535765.0,1330.0,26,Relationship,1,3,1,Graduate,42940800000000000,0
162,4454,1987,23536.0,2023-06-04,53,7.0,2.0,3.0,0.0,0.0,1.0,1,0,0,3,3,0,0,0,0,0,0,Female,4,Cash,(+84) 160354033.0,13.0,37,Relationship,1,3,1,Post_Graduate,2160000000000000,0
163,3220,1991,67046.0,2022-01-06,92,545.0,37.0,133.0,23.0,151.0,107.0,2,4,5,4,2,0,0,0,0,0,0,Female,15,Card,(+84) 116120600.0,996.0,33,Single,1,2,1,Graduate,46569600000000000,0
164,5027,1985,50127.0,2023-05-29,88,275.0,2.0,21.0,4.0,6.0,15.0,1,5,1,6,6,0,0,0,0,0,0,Other,13,Cash,(+84) 251997883.0,323.0,39,Relationship,1,3,1,Graduate,2678400000000000,0
165,1455,1975,65073.0,2022-08-20,65,630.0,19.0,177.0,69.0,0.0,8.0,1,5,3,5,2,0,0,0,0,0,1,Other,14,Mobile,(+84) 867409136.0,903.0,49,Relationship,0,2,0,Post_Graduate,27043200000000000,0
166,4415,1986,23539.0,2023-02-28,13,5.0,26.0,11.0,16.0,1.0,25.0,1,2,0,4,6,0,0,0,0,0,0,Male,7,Online,(+84) 419260929.0,84.0,38,Relationship,0,2,0,Graduate,10454400000000000,0
167,8413,1983,37284.0,2022-03-29,46,12.0,3.0,2.0,2.0,1.0,6.0,1,0,0,3,6,0,0,0,0,0,0,Female,4,Unknown,(+84) 448331510.0,26.0,41,Relationship,2,4,1,Post_Graduate,39484800000000000,0
168,3381,1985,21994.0,2021-12-24,4,10.0,2.0,6.0,3.0,1.0,3.0,1,0,0,3,5,0,0,0,0,0,0,Other,4,Online,(+84) 776377752.0,25.0,39,Relationship,1,3,1,Graduate,47692800000000000,0
169,7046,1994,71391.0,2022-03-29,50,337.0,125.0,274.0,46.0,123.0,141.0,5,6,5,12,3,0,0,0,0,0,0,Male,28,Card,(+84) 528547200.0,1046.0,30,Relationship,1,3,1,Graduate,39484800000000000,0
170,9595,1985,62499.0,2022-12-09,0,141.0,6.0,61.0,0.0,13.0,4.0,2,3,1,6,4,0,0,0,0,0,0,Male,12,Cash,(+84) 046096938.0,225.0,39,Relationship,1,3,1,Post_Graduate,17452800000000000,0
171,9642,1991,20180.0,2022-02-20,27,19.0,44.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,0,0,0,0,0,Male,8,Mobile,(+84) 247334566.0,140.0,33,Single,0,1,0,Graduate,42681600000000000,0
172,5297,1989,77044.0,2022-10-27,12,626.0,40.0,242.0,50.0,34.0,76.0,2,7,11,11,4,1,0,0,0,0,0,Male,31,Online,(+84) 605914254.0,1068.0,35,Relationship,1,3,1,Graduate,21168000000000000,1
173,3401,1982,30261.0,2021-09-25,75,9.0,2.0,5.0,0.0,3.0,6.0,1,0,0,3,8,0,0,0,0,0,0,Male,4,Cash,(+84) 401825657.0,25.0,42,Relationship,3,5,1,Graduate,55468800000000000,0
174,4589,1987,62905.0,2022-09-10,68,167.0,77.0,96.0,119.0,107.0,59.0,3,7,2,8,4,0,0,0,0,0,0,Female,20,Online,(+84) 395461398.0,625.0,37,Relationship,1,3,1,Post_Graduate,25228800000000000,0
175,8552,1989,20194.0,2021-12-17,64,1.0,6.0,7.0,11.0,10.0,15.0,2,2,0,3,6,0,0,0,0,0,0,Male,7,Card,(+84) 987557947.0,50.0,35,Single,1,2,1,Under_Graduate,48297600000000000,0
176,1005,1978,79689.0,2022-05-12,65,312.0,28.0,640.0,180.0,37.0,121.0,1,4,9,13,2,0,0,0,0,0,0,Female,27,Online,(+84) 440283305.0,1318.0,46,Single,0,1,0,Post_Graduate,35683200000000000,0
177,4569,1992,80763.0,2022-08-15,17,675.0,170.0,108.0,192.0,42.0,231.0,1,5,11,6,3,0,0,0,1,0,0,Other,23,Cash,(+84) 251228744.0,1418.0,32,Relationship,0,2,0,Graduate,27475200000000000,1
178,9798,1985,38578.0,2022-06-22,2,39.0,6.0,22.0,3.0,3.0,3.0,3,3,0,3,8,0,0,0,0,0,0,Male,9,Mobile,(+84) 302156014.0,76.0,39,Single,2,3,1,Post_Graduate,32140800000000000,0
179,8395,1994,50664.0,2022-01-16,64,314.0,10.0,104.0,6.0,4.0,126.0,9,8,1,6,9,0,0,0,0,0,0,Other,24,Unknown,(+84) 552370973.0,564.0,30,Single,2,3,1,Graduate,45705600000000000,0
180,1340,1993,34916.0,2022-05-15,89,52.0,25.0,82.0,33.0,0.0,42.0,4,5,1,3,9,0,0,0,0,0,0,Male,13,Mobile,(+84) 254594675.0,234.0,31,Relationship,2,4,1,Graduate,35424000000000000,0
181,2869,1988,51766.0,2023-03-11,74,61.0,53.0,87.0,6.0,20.0,51.0,2,4,2,4,5,0,0,0,0,0,0,Male,12,Mobile,(+84) 027592192.0,278.0,36,Single,1,2,1,Graduate,9504000000000000,0
182,6628,1989,69719.0,2023-05-26,99,274.0,88.0,208.0,177.0,14.0,43.0,1,2,3,5,1,0,0,0,0,0,0,Female,11,Online,(+84) 550378010.0,804.0,35,Single,0,1,0,Graduate,2937600000000000,0
183,3851,1988,60491.0,2022-09-06,81,638.0,49.0,237.0,12.0,19.0,76.0,4,6,11,7,5,0,0,0,0,0,0,Male,28,Mobile,(+84) 846105800.0,1031.0,36,Relationship,1,3,1,Post_Graduate,25574400000000000,0
184,4236,1983,37406.0,2022-10-10,18,3.0,2.0,8.0,2.0,2.0,3.0,1,1,0,2,8,0,0,0,0,0,0,Female,4,Mobile,(+84) 884044987.0,20.0,41,Relationship,1,3,1,Graduate,22636800000000000,0
185,4545,1991,96547.0,2023-05-23,4,449.0,23.0,125.0,52.0,101.0,62.0,0,7,6,8,2,1,0,0,1,0,0,Female,21,Online,(+84) 925231016.0,812.0,33,Relationship,0,2,0,Post_Graduate,3196800000000000,2
186,3344,1990,62187.0,2022-07-05,49,793.0,2.0,275.0,45.0,45.0,126.0,1,4,8,5,3,0,0,0,0,0,0,Male,18,Cash,(+84) 703991036.0,1286.0,34,Relationship,0,2,0,Graduate,31017600000000000,0
187,6959,1986,32583.0,2023-06-15,10,6.0,2.0,3.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,Female,4,Mobile,(+84) 560858162.0,12.0,38,Relationship,2,4,1,Post_Graduate,1209600000000000,0
188,5815,1991,66664.0,2021-09-25,78,399.0,98.0,447.0,220.0,96.0,32.0,1,5,7,6,3,0,0,0,0,0,0,Other,19,Online,(+84) 131402947.0,1292.0,33,Relationship,0,2,0,Post_Graduate,55468800000000000,0
189,5783,1984,82326.0,2023-03-10,30,939.0,144.0,754.0,159.0,81.0,183.0,1,5,10,6,2,0,0,0,1,0,0,Male,22,Card,(+84) 184615716.0,2260.0,40,Relationship,0,2,0,Post_Graduate,9590400000000000,1
190,1607,1979,52247.25135379061,2023-01-12,49,6.0,3.0,9.0,2.0,0.0,4.0,1,1,0,2,7,0,0,0,0,0,0,Male,4,Cash,(+84) 764936345.0,24.0,45,Single,2,3,1,Post_Graduate,14515200000000000,0
191,1446,1988,55284.0,2021-12-24,60,548.0,9.0,140.0,0.0,7.0,63.0,3,7,5,8,5,0,0,0,0,0,0,Male,23,Online,(+84) 075129750.0,767.0,36,Single,1,2,1,Post_Graduate,47692800000000000,0
192,2338,1982,74918.0,2022-03-12,78,973.0,61.0,913.0,25.0,19.0,59.0,1,5,9,6,3,0,0,0,0,0,0,Female,21,Unknown,(+84) 150981231.0,2050.0,42,Relationship,0,2,0,Graduate,40953600000000000,0
193,9144,1982,83891.0,2023-06-20,24,218.0,40.0,350.0,111.0,85.0,15.0,1,4,7,10,1,0,0,0,0,0,0,Male,22,Mobile,(+84) 787532697.0,819.0,42,Relationship,1,3,1,Post_Graduate,777600000000000,0
194,7153,1981,70596.0,2021-10-05,68,348.0,46.0,534.0,17.0,0.0,26.0,1,3,5,12,2,0,0,0,0,0,0,Other,21,Online,(+84) 905346193.0,971.0,43,Single,0,1,0,Graduate,54604800000000000,0
195,4490,1985,13084.0,2022-11-02,29,3.0,2.0,7.0,3.0,7.0,10.0,1,1,0,3,6,0,0,0,0,0,0,Male,5,Unknown,(+84) 407272937.0,32.0,39,Relationship,0,2,0,Under_Graduate,20649600000000000,0
196,5492,1988,60714.0,2022-01-17,56,217.0,164.0,224.0,101.0,92.0,162.0,2,7,4,10,5,0,0,0,0,0,0,Other,23,Card,(+84) 646597859.0,960.0,36,Single,0,1,0,Graduate,45619200000000000,0
197,6559,1992,53378.0,2021-09-24,41,490.0,8.0,152.0,8.0,6.0,132.0,10,9,4,6,8,0,0,0,0,0,0,Female,29,Cash,(+84) 375167377.0,796.0,32,Relationship,2,4,1,Post_Graduate,55555200000000000,0
198,9193,1984,65695.0,2023-01-31,50,372.0,34.0,189.0,0.0,58.0,6.0,2,5,4,10,4,0,0,0,0,0,0,Female,21,Card,(+84) 984520111.0,659.0,40,Relationship,1,3,1,Post_Graduate,12873600000000000,0
199,5121,1988,35893.0,2021-10-15,80,159.0,2.0,23.0,0.0,0.0,18.0,6,3,1,5,8,0,0,0,0,0,0,Male,15,Unknown,(+84) 330833465.0,202.0,36,Single,2,3,1,Graduate,53740800000000000,0
200,4018,1978,71488.0,2022-02-18,87,163.0,35.0,124.0,40.0,28.0,172.0,2,3,4,7,1,0,0,0,0,0,0,Male,16,Card,(+84) 416214642.0,562.0,46,Relationship,0,2,0,Post_Graduate,42854400000000000,0
201,5515,1987,64260.0,2022-01-11,1,540.0,171.0,816.0,20.0,0.0,30.0,1,4,5,4,3,0,0,0,0,0,0,Female,14,Cash,(+84) 343312715.0,1577.0,37,Relationship,0,2,0,Graduate,46137600000000000,0
202,2576,1989,51537.0,2021-12-09,27,788.0,22.0,204.0,0.0,0.0,92.0,3,2,2,11,8,0,0,0,0,0,0,Male,18,Cash,(+84) 671692877.0,1106.0,35,Single,1,2,1,Graduate,48988800000000000,0
203,5937,1990,19107.0,2022-08-22,49,3.0,6.0,9.0,10.0,5.0,16.0,2,1,0,3,7,0,0,0,0,0,0,Female,6,Online,(+84) 703338294.0,49.0,34,Relationship,1,3,1,Graduate,26870400000000000,0
204,3214,1987,30753.0,2022-07-11,85,13.0,7.0,25.0,0.0,9.0,30.0,2,1,1,3,5,0,0,0,0,0,0,Male,7,Cash,(+84) 448624462.0,84.0,37,Relationship,2,4,1,Post_Graduate,30499200000000000,0
205,7529,1996,69932.0,2022-06-12,97,413.0,174.0,153.0,150.0,105.0,57.0,2,7,6,11,4,0,0,0,0,0,0,Female,26,Cash,(+84) 811200257.0,1052.0,28,Single,1,2,1,Graduate,33004800000000000,0
206,8289,1978,19514.0,2023-01-26,47,15.0,5.0,21.0,2.0,1.0,28.0,4,3,1,2,8,1,0,0,0,0,0,Other,10,Cash,(+84) 225663043.0,72.0,46,Relationship,2,4,1,Graduate,13305600000000000,1
207,2877,1982,61872.0,2022-12-13,81,331.0,7.0,159.0,36.0,27.0,16.0,4,4,4,9,4,0,0,0,0,0,0,Other,21,Cash,(+84) 217829526.0,576.0,42,Relationship,1,3,1,Post_Graduate,17107200000000000,0
209,3959,1981,53761.0,2022-10-11,7,159.0,2.0,76.0,13.0,7.0,71.0,6,4,4,3,5,0,0,0,0,0,0,Female,17,Unknown,(+84) 837365786.0,328.0,43,Relationship,2,4,1,Post_Graduate,22550400000000000,0
210,5474,1989,38998.0,2021-11-03,92,35.0,3.0,14.0,0.0,0.0,5.0,3,2,0,3,8,0,0,0,0,0,1,Other,8,Mobile,(+84) 516184081.0,57.0,35,Relationship,2,4,1,Graduate,52099200000000000,0
211,6852,1981,52247.25135379061,2023-05-27,45,8.0,2.0,8.0,2.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,Other,4,Online,(+84) 447329106.0,21.0,43,Single,2,3,1,Graduate,2851200000000000,0
212,9878,1979,36130.0,2022-02-02,46,158.0,45.0,127.0,68.0,56.0,37.0,6,3,8,4,4,1,0,0,0,0,0,Female,21,Card,(+84) 051548815.0,491.0,45,Single,1,2,1,Graduate,44236800000000000,1
213,5833,1987,83844.0,2022-05-12,57,902.0,33.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,0,0,0,0,Female,20,Mobile,(+84) 251428834.0,1577.0,37,Relationship,0,2,0,Graduate,35683200000000000,0
214,7433,1977,40706.0,2022-01-17,37,60.0,2.0,11.0,4.0,2.0,5.0,4,3,0,4,7,0,0,0,0,0,0,Female,11,Online,(+84) 043141501.0,84.0,47,Relationship,3,5,1,Post_Graduate,45619200000000000,0
215,3836,1986,16626.0,2023-01-15,76,9.0,5.0,22.0,21.0,1.0,13.0,3,3,0,3,9,0,0,0,0,0,0,Other,9,Unknown,(+84) 696871634.0,71.0,38,Relationship,2,4,1,Graduate,14256000000000000,0
216,8044,1989,81168.0,2023-05-07,84,411.0,2.0,592.0,147.0,22.0,22.0,1,6,4,7,3,0,0,0,1,0,0,Male,18,Cash,(+84) 185341840.0,1196.0,35,Relationship,0,2,0,Graduate,4579200000000000,1
217,9893,1987,42000.0,2022-01-10,23,125.0,85.0,267.0,85.0,59.0,35.0,2,5,2,11,5,0,0,0,0,0,0,Male,20,Unknown,(+84) 110792548.0,656.0,37,Single,0,1,0,Post_Graduate,46224000000000000,0
218,3081,1994,50447.0,2023-04-21,4,86.0,9.0,24.0,2.0,3.0,27.0,1,3,1,3,6,0,0,0,0,0,0,Male,8,Cash,(+84) 648675932.0,151.0,30,Relationship,2,4,1,Graduate,5961600000000000,0
219,8632,1991,26067.0,2022-11-04,49,23.0,4.0,18.0,0.0,2.0,12.0,3,3,0,3,8,0,0,0,0,0,0,Male,9,Card,(+84) 454691631.0,59.0,33,Relationship,1,3,1,Graduate,20476800000000000,0
220,4314,1988,34935.0,2022-06-21,71,35.0,6.0,66.0,3.0,10.0,20.0,1,2,1,4,7,0,0,0,0,0,0,Other,8,Mobile,(+84) 003363177.0,140.0,36,Relationship,0,2,0,Graduate,32227200000000000,0
221,6970,1998,18492.0,2023-06-05,75,3.0,4.0,2.0,2.0,1.0,1.0,1,1,0,2,8,0,0,0,0,0,0,Male,4,Unknown,(+84) 516322053.0,13.0,26,Relationship,1,3,1,Post_Graduate,2073600000000000,0
222,8660,1989,29732.0,2023-03-25,23,26.0,2.0,8.0,0.0,1.0,4.0,1,2,0,2,9,0,0,0,0,0,0,Female,5,Unknown,(+84) 687458512.0,41.0,35,Relationship,1,3,1,Post_Graduate,8294400000000000,0
223,7157,1988,48240.0,2021-11-09,73,390.0,93.0,248.0,64.0,49.0,41.0,3,6,3,13,5,0,0,0,0,0,0,Female,25,Mobile,(+84) 805454610.0,885.0,36,Single,0,1,0,Post_Graduate,51580800000000000,0
224,1641,1988,70440.0,2022-10-08,49,691.0,119.0,499.0,76.0,102.0,88.0,1,5,10,7,3,0,0,0,1,0,0,Female,23,Card,(+84) 730856897.0,1575.0,36,Relationship,0,2,0,Graduate,22809600000000000,1
225,2415,1988,93027.0,2022-04-13,77,1286.0,44.0,716.0,55.0,0.0,21.0,0,7,10,5,2,0,0,0,0,0,0,Female,22,Cash,(+84) 739786684.0,2122.0,36,Relationship,0,2,0,Post_Graduate,38188800000000000,0
226,3267,1986,62450.0,2023-01-06,61,516.0,49.0,267.0,62.0,66.0,38.0,2,5,5,4,3,0,0,0,0,0,0,Other,16,Card,(+84) 462911094.0,998.0,38,Single,1,2,1,Graduate,15033600000000000,0
227,7606,1992,51983.0,2021-08-31,95,632.0,2.0,115.0,10.0,7.0,30.0,3,9,2,10,7,0,0,0,0,0,0,Female,24,Unknown,(+84) 449140756.0,796.0,32,Single,1,2,1,Graduate,57628800000000000,0
